Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 01, 2017",205.43,210.25,191.33,198.22,"723,306,372.00","18,217,504,119.00"
"May 31, 2017",207.27,212.13,192.92,205.24,"1,138,100,779.00","19,014,425,077.00"
"May 30, 2017",175.80,209.23,170.01,207.56,"1,425,963,829.00","19,189,853,674.00"
"May 29, 2017",152.23,177.00,147.39,175.17,"643,189,005.00","16,052,149,417.00"
"May 28, 2017",142.03,160.91,140.94,152.57,"642,077,453.00","14,030,757,063.00"
"May 27, 2017",142.92,149.30,107.71,141.08,"1,088,409,916.00","12,977,291,223.00"
"May 26, 2017",156.30,172.58,134.48,143.45,"706,920,592.00","13,157,796,253.00"
"May 25, 2017",169.07,188.16,152.13,155.62,"840,357,104.00","14,281,027,586.00"
"May 24, 2017",163.44,204.22,163.06,169.25,"502,025,965.00","15,628,398,696.00"
"May 23, 2017",152.01,164.10,151.04,162.82,"472,287,080.00","14,875,591,814.00"
"May 22, 2017",141.21,180.66,135.67,155.08,"1,061,431,972.00","14,288,149,372.00"
"May 21, 2017",113.83,141.96,112.36,141.00,"509,069,104.00","12,942,182,728.00"
"May 20, 2017",115.34,119.28,111.30,112.92,"295,836,316.00","10,364,555,468.00"
"May 19, 2017",87.36,120.22,87.35,115.61,"564,306,952.00","10,697,239,361.00"
"May 18, 2017",80.57,87.45,80.52,87.22,"175,981,519.00","7,971,300,652.00"
"May 17, 2017",80.46,82.27,76.04,80.59,"165,011,727.00","7,428,730,769.00"
"May 16, 2017",84.14,85.17,80.45,80.63,"138,693,071.00","7,466,960,411.00"
"May 15, 2017",83.09,87.36,79.16,84.17,"156,506,506.00","7,751,199,126.00"
"May 14, 2017",83.16,83.51,82.00,83.09,"60,443,489.00","7,611,557,244.00"
"May 13, 2017",81.17,85.85,79.31,83.13,"81,213,691.00","7,613,312,575.00"
"May 12, 2017",82.33,85.66,81.13,81.13,"134,252,432.00","7,472,671,869.00"
"May 11, 2017",82.61,94.35,81.48,82.75,"122,133,063.00","7,569,909,128.00"
"May 10, 2017",83.75,85.24,78.48,82.38,"133,776,185.00","7,525,802,719.00"
"May 09, 2017",83.51,85.15,73.73,83.76,"332,693,138.00","7,632,971,762.00"
"May 08, 2017",85.50,86.69,81.44,83.69,"211,003,283.00","7,624,120,225.00"
"May 07, 2017",89.02,89.36,81.77,85.74,"166,722,765.00","7,815,948,971.00"
"May 06, 2017",86.33,89.03,82.73,88.97,"137,767,873.00","8,129,746,362.00"
"May 05, 2017",88.12,94.09,84.12,85.86,"302,357,442.00","7,854,793,378.00"
"May 04, 2017",73.23,88.86,72.92,88.34,"336,958,766.00","8,134,518,643.00"
"May 03, 2017",70.65,73.37,69.29,73.22,"129,798,793.00","6,655,642,259.00"
"May 02, 2017",70.27,72.70,68.16,70.66,"177,643,007.00","6,464,009,668.00"
"May 01, 2017",72.74,75.77,67.05,69.95,"345,568,073.00","6,382,821,166.00"
"Apr 30, 2017",62.91,72.46,62.73,72.46,"211,055,523.00","6,614,658,024.00"
"Apr 29, 2017",65.53,66.00,61.29,62.76,"151,856,815.00","5,721,809,168.00"
"Apr 28, 2017",57.27,65.03,57.19,64.40,"318,956,267.00","5,885,278,644.00"
"Apr 27, 2017",48.41,57.22,47.91,57.22,"226,233,047.00","5,192,663,783.00"
"Apr 26, 2017",45.68,48.99,45.68,48.33,"95,986,090.00","4,394,482,482.00"
"Apr 25, 2017",46.10,46.24,45.58,45.66,"35,224,708.00","4,181,817,878.00"
"Apr 24, 2017",44.94,46.28,44.95,46.06,"51,117,999.00","4,188,304,156.00"
"Apr 23, 2017",45.32,45.59,44.31,44.60,"33,790,917.00","4,114,637,970.00"
"Apr 22, 2017",44.93,45.46,44.93,45.28,"34,838,758.00","4,118,662,714.00"
"Apr 21, 2017",46.33,46.33,44.89,44.97,"42,046,201.00","4,092,873,821.00"
"Apr 20, 2017",44.92,46.64,44.93,46.36,"74,296,151.00","4,214,337,841.00"
"Apr 19, 2017",47.30,47.50,44.12,45.09,"71,124,476.00","4,092,792,297.00"
"Apr 18, 2017",45.40,47.67,45.40,47.28,"73,990,882.00","4,328,015,760.00"
"Apr 17, 2017",45.87,45.80,45.17,45.39,"41,490,667.00","4,135,135,786.00"
"Apr 16, 2017",46.22,46.32,45.42,45.93,"29,544,538.00","4,168,766,439.00"
"Apr 15, 2017",44.92,46.72,44.47,46.28,"62,407,201.00","4,200,128,655.00"
"Apr 14, 2017",47.09,47.15,44.01,44.84,"86,379,346.00","4,066,596,586.00"
"Apr 13, 2017",43.40,47.94,43.42,47.32,"147,328,960.00","4,268,321,886.00"
"Apr 12, 2017",40.96,44.31,40.59,43.38,"82,983,691.00","3,955,045,234.00"
"Apr 11, 2017",41.06,41.80,40.81,40.91,"36,155,654.00","3,713,315,358.00"
"Apr 10, 2017",40.91,41.67,40.01,41.00,"41,649,967.00","3,719,730,852.00"
"Apr 09, 2017",41.81,42.00,40.50,40.90,"52,060,989.00","3,699,550,067.00"
"Apr 08, 2017",39.46,42.68,39.40,41.83,"69,995,091.00","3,787,219,015.00"
"Apr 07, 2017",40.27,41.36,39.30,39.81,"76,545,194.00","3,585,083,658.00"
"Apr 06, 2017",42.38,42.79,38.43,40.63,"137,881,912.00","3,666,652,257.00"
"Apr 05, 2017",41.83,44.83,41.71,42.46,"112,151,555.00","3,838,027,152.00"
