Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 28, 2023",300.23,300.23,290.77,291.63,"969,200,908.00","45,848,139,874.00"
"Apr 27, 2023",299.54,304.57,299.29,300.23,"679,469,880.00","46,735,880,100.00"
"Apr 26, 2023",308.18,311.95,294.88,299.51,"829,233,060.00","46,969,289,028.00"
"Apr 25, 2023",299.53,309.44,298.16,308.18,"617,140,185.00","47,689,699,797.00"
"Apr 24, 2023",300.79,302.46,297.35,299.57,"602,953,713.00","46,970,511,153.00"
"Apr 23, 2023",299.21,299.39,298.27,300.79,"576,749,453.00","46,439,548,944.00"
"Apr 22, 2023",289.87,300.09,288.66,299.19,"604,371,734.00","46,632,913,373.00"
"Apr 21, 2023",289.86,302.16,288.91,289.89,"964,195,252.00","45,712,641,358.00"
"Apr 20, 2023",294.55,297.44,288.25,289.83,"606,274,259.00","45,241,586,077.00"
"Apr 19, 2023",312.68,312.95,293.16,294.66,"753,350,010.00","45,829,858,090.00"
"Apr 18, 2023",311.26,317.13,309.22,312.70,"678,539,175.00","48,964,417,920.00"
"Apr 17, 2023",316.97,318.87,309.81,311.22,"779,623,637.00","48,243,556,088.00"
"Apr 16, 2023",300.28,318.49,298.39,317.01,"843,337,457.00","48,886,006,314.00"
"Apr 15, 2023",296.46,302.61,295.02,300.30,"658,312,398.00","46,802,193,792.00"
"Apr 14, 2023",294.04,303.15,295.16,296.46,"852,214,067.00","46,423,517,491.00"
"Apr 13, 2023",291.00,294.38,289.63,294.02,"622,367,639.00","46,647,362,113.00"
"Apr 12, 2023",295.67,296.35,290.64,290.03,"586,210,700.00","46,126,849,538.00"
"Apr 11, 2023",292.93,305.70,292.61,295.66,"824,897,214.00","46,881,515,230.00"
"Apr 10, 2023",286.69,292.90,287.81,292.90,"518,418,734.00","46,061,909,879.00"
"Apr 09, 2023",282.56,287.50,281.85,286.69,"423,509,182.00","44,930,050,907.00"
"Apr 08, 2023",282.52,284.40,282.27,282.54,"419,931,638.00","44,601,622,324.00"
"Apr 07, 2023",286.13,286.58,284.09,282.55,"437,825,564.00","44,923,215,708.00"
"Apr 06, 2023",288.07,288.84,285.36,286.14,"486,744,106.00","45,246,019,968.00"
"Apr 05, 2023",283.82,288.55,283.19,288.05,"541,047,749.00","45,253,295,912.00"
"Apr 04, 2023",282.93,286.54,283.12,283.82,"527,811,941.00","45,019,925,772.00"
"Apr 03, 2023",290.60,290.65,275.61,282.91,"649,698,779.00","45,097,214,722.00"
"Apr 02, 2023",289.80,290.95,287.20,290.60,"407,112,730.00","45,609,014,968.00"
"Apr 01, 2023",291.75,293.01,288.53,290.06,"426,165,918.00","45,796,293,517.00"
"Mar 31, 2023",290.37,294.15,288.30,291.73,"384,641,226.00","45,905,089,460.00"
"Mar 30, 2023",289.47,293.37,287.11,290.31,"547,998,206.00","46,097,556,355.00"
"Mar 29, 2023",288.98,294.92,288.88,289.45,"445,549,434.00","45,715,462,572.00"
"Mar 28, 2023",287.74,290.35,284.27,289.01,"442,637,424.00","45,769,901,201.00"
"Mar 27, 2023",305.17,305.82,283.79,287.75,"609,418,847.00","45,552,620,583.00"
"Mar 26, 2023",299.39,305.82,298.89,305.15,"337,046,413.00","48,186,564,836.00"
"Mar 25, 2023",299.10,301.59,296.86,299.42,"407,428,158.00","47,276,073,135.00"
"Mar 24, 2023",304.40,304.78,295.28,299.13,"432,544,931.00","46,975,982,226.00"
"Mar 23, 2023",296.13,304.76,293.87,304.43,"503,627,020.00","47,914,398,395.00"
"Mar 22, 2023",311.23,315.68,292.31,296.15,"1,188,702,702.00","47,175,425,186.00"
"Mar 21, 2023",310.69,315.39,307.13,311.24,"595,788,656.00","49,392,168,325.00"
"Mar 20, 2023",315.52,317.66,310.56,310.60,"638,792,405.00","49,215,306,174.00"
"Mar 19, 2023",307.67,319.60,307.67,315.50,"655,086,217.00","49,376,698,064.00"
"Mar 18, 2023",315.32,321.79,306.98,307.66,"770,519,851.00","48,683,286,357.00"
"Mar 17, 2023",310.81,316.47,308.18,315.36,"880,530,483.00","50,442,414,545.00"
"Mar 16, 2023",290.33,313.76,287.35,310.79,"1,263,686,550.00","49,219,239,688.00"
"Mar 15, 2023",288.48,292.36,286.00,290.24,"556,425,485.00","45,207,334,343.00"
"Mar 14, 2023",288.11,298.19,284.24,288.41,"807,769,545.00","45,553,563,235.00"
"Mar 13, 2023",271.25,292.73,268.23,288.08,"1,051,034,128.00","45,662,861,081.00"
"Mar 12, 2023",261.07,271.05,259.84,271.19,"453,740,397.00","42,960,304,011.00"
"Mar 11, 2023",260.34,264.29,255.51,261.08,"491,365,223.00","41,184,346,779.00"
"Mar 10, 2023",261.97,260.97,250.77,260.33,"527,842,273.00","41,377,678,484.00"
"Mar 09, 2023",272.01,276.35,257.80,261.94,"479,347,897.00","41,504,200,877.00"
"Mar 08, 2023",274.29,278.04,270.83,271.93,"413,965,445.00","42,939,858,529.00"
"Mar 07, 2023",269.49,274.60,268.41,274.30,"349,202,172.00","42,750,535,929.00"
"Mar 06, 2023",271.70,272.45,267.04,269.55,"352,124,517.00","42,803,463,483.00"
"Mar 05, 2023",272.07,274.83,270.95,271.70,"270,262,025.00","42,836,055,108.00"
"Mar 04, 2023",272.79,273.77,269.34,272.05,"271,763,558.00","42,955,425,551.00"
"Mar 03, 2023",283.04,283.18,270.83,272.78,"424,841,059.00","43,246,282,284.00"
"Mar 02, 2023",283.93,284.45,279.85,283.01,"347,294,743.00","44,391,646,000.00"
"Mar 01, 2023",285.07,289.15,282.52,283.92,"357,367,246.00","45,219,973,208.00"
"Feb 28, 2023",287.34,288.48,284.14,285.04,"318,273,936.00","44,866,741,451.00"
"Feb 27, 2023",292.78,293.03,283.81,287.34,"383,575,945.00","45,610,866,602.00"
"Feb 26, 2023",286.00,293.45,284.67,292.79,"295,408,071.00","46,147,391,998.00"
"Feb 25, 2023",285.41,286.33,281.13,286.01,"293,351,108.00","45,107,818,230.00"
"Feb 24, 2023",291.07,294.49,284.43,285.37,"452,864,678.00","45,003,865,995.00"
"Feb 23, 2023",294.95,296.44,288.65,291.14,"445,853,952.00","45,934,849,843.00"
"Feb 22, 2023",292.43,294.95,286.24,294.92,"515,591,446.00","46,366,586,095.00"
"Feb 21, 2023",295.25,296.91,291.05,292.42,"542,350,458.00","46,038,821,009.00"
"Feb 20, 2023",292.05,298.74,289.80,295.23,"633,089,886.00","46,608,928,376.00"
"Feb 19, 2023",295.45,297.14,291.37,291.96,"487,508,067.00","45,960,786,701.00"
"Feb 18, 2023",292.43,297.37,292.35,295.51,"436,602,689.00","46,660,355,794.00"
"Feb 17, 2023",285.73,295.78,284.69,292.43,"657,794,557.00","46,393,832,082.00"
"Feb 16, 2023",296.64,305.52,285.50,285.75,"969,302,933.00","45,008,987,319.00"
"Feb 15, 2023",275.86,296.86,274.20,296.65,"621,785,472.00","46,649,314,074.00"
"Feb 14, 2023",274.41,279.75,270.47,275.83,"617,092,908.00","43,572,257,687.00"
"Feb 13, 2023",293.05,295.30,264.85,274.42,"1,238,600,482.00","43,547,307,516.00"
"Feb 12, 2023",290.60,299.28,286.77,293.08,"487,434,934.00","46,228,438,093.00"
"Feb 11, 2023",286.27,291.10,285.78,290.61,"326,116,360.00","45,886,709,891.00"
"Feb 10, 2023",284.94,288.30,282.64,286.25,"458,944,792.00","44,983,771,822.00"
"Feb 09, 2023",306.26,307.00,282.46,284.89,"726,516,802.00","45,085,585,572.00"
"Feb 08, 2023",310.53,311.93,302.63,306.18,"480,052,328.00","48,277,671,802.00"
"Feb 07, 2023",302.50,310.89,302.14,310.54,"486,340,311.00","49,040,652,319.00"
"Feb 06, 2023",303.88,308.41,298.36,302.56,"483,715,926.00","47,508,934,726.00"
"Feb 05, 2023",305.75,311.57,300.08,303.88,"613,213,422.00","47,885,330,571.00"
"Feb 04, 2023",307.48,308.98,303.31,305.80,"408,064,187.00","48,312,805,127.00"
"Feb 03, 2023",296.47,305.95,292.71,307.50,"790,117,751.00","48,112,826,857.00"
"Feb 02, 2023",288.16,302.61,287.52,296.52,"825,472,850.00","46,361,757,139.00"
"Feb 01, 2023",287.53,290.54,281.32,288.28,"567,772,111.00","46,156,750,866.00"
"Jan 31, 2023",283.03,288.87,281.57,287.61,"449,266,552.00","45,456,663,540.00"
"Jan 30, 2023",291.92,294.48,280.00,283.00,"580,337,949.00","44,598,142,776.00"
"Jan 29, 2023",281.66,294.56,280.71,291.89,"611,308,286.00","46,086,958,203.00"
"Jan 28, 2023",283.45,287.93,279.69,281.67,"399,867,263.00","44,480,198,991.00"
"Jan 27, 2023",279.87,285.04,275.81,283.42,"445,131,457.00","44,663,315,989.00"
"Jan 26, 2023",281.20,283.39,278.25,279.86,"495,336,245.00","44,079,686,958.00"
"Jan 25, 2023",276.07,286.97,270.60,281.39,"613,143,110.00","44,559,386,927.00"
"Jan 24, 2023",280.91,296.79,275.33,276.05,"816,384,437.00","43,662,580,221.00"
"Jan 23, 2023",278.91,282.23,278.34,281.01,"479,255,007.00","44,402,221,381.00"
"Jan 22, 2023",275.10,286.28,274.98,278.94,"525,651,632.00","43,992,247,637.00"
"Jan 21, 2023",280.44,284.64,274.94,275.12,"694,173,629.00","43,445,678,390.00"
"Jan 20, 2023",272.16,280.44,265.13,280.39,"618,300,840.00","44,451,391,546.00"
"Jan 19, 2023",265.69,272.37,265.67,272.17,"399,505,579.00","43,117,930,728.00"
"Jan 18, 2023",277.89,282.68,261.19,265.78,"782,493,024.00","42,001,217,655.00"
"Jan 17, 2023",276.10,280.50,274.37,277.89,"489,084,810.00","43,709,162,623.00"
"Jan 16, 2023",279.12,282.89,271.75,276.05,"556,352,672.00","44,192,539,205.00"
"Jan 15, 2023",281.58,281.98,270.14,279.11,"519,103,241.00","44,561,073,542.00"
"Jan 14, 2023",270.80,289.44,270.69,281.50,"1,002,497,054.00","45,016,382,068.00"
"Jan 13, 2023",265.02,272.23,264.54,270.81,"517,365,677.00","43,265,820,402.00"
"Jan 12, 2023",264.67,265.33,259.37,265.02,"609,255,416.00","42,764,895,412.00"
"Jan 11, 2023",258.22,264.86,255.70,264.77,"434,378,485.00","42,460,997,713.00"
"Jan 10, 2023",254.04,259.16,252.84,258.22,"438,158,067.00","41,328,193,214.00"
"Jan 09, 2023",257.38,263.47,253.29,254.09,"734,948,658.00","40,910,113,293.00"
"Jan 08, 2023",245.00,257.33,244.31,257.33,"461,137,355.00","41,160,528,479.00"
"Jan 07, 2023",243.68,247.02,243.43,245.03,"307,312,410.00","39,193,936,816.00"
"Jan 06, 2023",243.74,244.45,243.10,243.69,"397,188,324.00","39,509,710,504.00"
"Jan 05, 2023",244.28,244.28,242.23,243.72,"323,342,219.00","38,675,011,693.00"
"Jan 04, 2023",233.41,245.49,232.67,244.32,"600,196,411.00","39,306,466,377.00"
"Jan 03, 2023",229.99,231.49,231.85,233.41,"353,529,099.00","36,877,061,806.00"
"Jan 02, 2023",228.05,231.89,225.70,229.97,"334,135,745.00","36,686,133,865.00"
"Jan 01, 2023",229.65,229.79,227.08,228.03,"259,778,933.00","36,408,225,008.00"
"Dec 31, 2022",229.15,230.82,228.51,229.66,"286,731,823.00","36,739,465,497.00"
"Dec 30, 2022",231.19,231.21,228.44,229.14,"321,091,166.00","36,879,941,672.00"
"Dec 29, 2022",229.72,231.14,229.13,231.21,"324,881,076.00","37,095,261,411.00"
"Dec 28, 2022",231.84,231.98,227.44,229.70,"389,868,462.00","36,715,812,545.00"
"Dec 27, 2022",229.52,232.58,227.68,231.83,"367,820,258.00","37,075,948,999.00"
"Dec 26, 2022",228.93,230.17,227.83,229.52,"259,971,096.00","36,779,333,291.00"
"Dec 25, 2022",229.34,230.36,227.89,228.93,"279,422,060.00","36,461,749,697.00"
"Dec 24, 2022",230.76,230.79,228.65,229.34,"263,079,466.00","36,686,301,707.00"
"Dec 23, 2022",231.95,234.05,230.48,230.76,"366,871,231.00","37,142,154,971.00"
"Dec 22, 2022",231.96,233.03,226.97,231.94,"512,212,140.00","37,078,916,333.00"
"Dec 21, 2022",236.88,236.88,231.68,231.94,"451,082,758.00","37,042,384,586.00"
"Dec 20, 2022",226.78,237.32,226.15,236.93,"629,332,491.00","37,947,222,076.00"
"Dec 19, 2022",237.37,238.70,224.99,226.77,"709,712,222.00","36,371,285,418.00"
"Dec 18, 2022",228.91,239.14,226.57,237.29,"873,554,326.00","37,922,255,680.00"
"Dec 17, 2022",218.18,229.91,208.50,228.92,"1,129,433,377.00","36,608,198,934.00"
"Dec 16, 2022",242.76,248.41,214.52,218.19,"1,188,159,519.00","34,768,782,924.00"
"Dec 15, 2022",251.17,251.17,241.85,242.77,"664,423,962.00","38,698,791,095.00"
"Dec 14, 2022",255.97,261.50,246.29,246.01,"986,237,210.00","39,545,376,357.00"
"Dec 13, 2022",262.09,263.32,243.82,255.97,"1,826,606,522.00","41,269,145,274.00"
"Dec 12, 2022",270.35,271.73,259.98,262.09,"926,487,337.00","42,006,924,855.00"
"Dec 11, 2022",273.34,276.36,270.05,270.31,"471,312,144.00","43,156,559,221.00"
"Dec 10, 2022",271.27,274.62,271.27,273.32,"416,938,008.00","43,701,472,909.00"
"Dec 09, 2022",275.23,276.05,271.13,271.26,"610,323,749.00","43,356,189,705.00"
"Dec 08, 2022",270.45,276.20,269.36,275.24,"615,147,722.00","44,213,072,775.00"
"Dec 07, 2022",277.41,277.76,269.71,270.44,"725,400,888.00","43,445,242,884.00"
"Dec 06, 2022",274.82,277.63,274.14,277.38,"581,409,974.00","44,250,504,095.00"
"Dec 05, 2022",277.14,281.32,273.02,274.83,"669,231,026.00","43,767,477,119.00"
"Dec 04, 2022",275.73,277.34,273.79,277.22,"601,130,450.00","44,372,287,313.00"
"Dec 03, 2022",278.55,279.07,274.93,275.74,"602,284,026.00","44,113,889,352.00"
"Dec 02, 2022",277.40,278.58,271.94,278.58,"811,449,722.00","44,602,832,336.00"
"Dec 01, 2022",288.54,289.31,277.01,277.38,"1,374,904,467.00","44,817,426,305.00"
"Nov 30, 2022",286.27,294.60,285.60,288.58,"977,936,430.00","46,608,235,460.00"
"Nov 29, 2022",283.74,293.81,279.97,286.22,"953,687,635.00","45,701,059,216.00"
"Nov 28, 2022",296.51,297.88,279.84,283.78,"1,113,919,252.00","45,292,486,309.00"
"Nov 27, 2022",298.98,303.63,296.28,296.54,"762,186,624.00","47,222,531,099.00"
"Nov 26, 2022",288.64,304.35,288.46,299.00,"1,173,049,361.00","47,835,324,466.00"
"Nov 25, 2022",288.57,292.41,283.28,288.64,"911,863,810.00","46,200,125,026.00"
"Nov 24, 2022",285.99,290.77,282.96,288.66,"1,170,255,852.00","46,131,542,045.00"
"Nov 23, 2022",258.39,290.75,257.24,285.90,"1,862,322,582.00","46,210,274,968.00"
"Nov 22, 2022",247.93,258.96,245.96,258.29,"781,245,175.00","41,583,459,119.00"
"Nov 21, 2022",255.77,256.58,244.71,248.08,"1,059,784,784.00","39,357,721,153.00"
"Nov 20, 2022",263.33,264.51,253.79,255.77,"696,304,699.00","40,858,802,026.00"
"Nov 19, 2022",264.77,265.13,260.64,263.30,"533,086,248.00","42,125,098,218.00"
"Nov 18, 2022",258.58,265.36,258.58,264.80,"661,431,491.00","42,293,223,158.00"
"Nov 17, 2022",261.79,263.02,255.14,258.58,"822,430,774.00","41,236,880,705.00"
"Nov 16, 2022",267.31,270.51,259.13,261.79,"877,445,578.00","42,023,514,795.00"
"Nov 15, 2022",269.99,273.18,266.29,267.32,"1,081,686,037.00","42,919,605,731.00"
"Nov 14, 2022",267.87,281.78,260.16,269.94,"1,492,550,395.00","43,155,001,985.00"
"Nov 13, 2022",272.51,276.10,264.77,267.83,"922,749,194.00","42,702,000,102.00"
"Nov 12, 2022",279.48,279.97,262.27,272.49,"1,146,798,223.00","43,549,650,888.00"
"Nov 11, 2022",298.27,299.42,272.78,279.44,"1,594,587,018.00","45,491,470,264.00"
"Nov 10, 2022",266.37,305.92,264.06,298.36,"2,456,483,583.00","48,550,615,205.00"
"Nov 09, 2022",325.20,329.84,261.49,266.33,"3,165,911,501.00","42,348,276,766.00"
"Nov 08, 2022",336.40,385.28,300.96,325.07,"5,381,153,797.00","52,330,682,825.00"
"Nov 07, 2022",341.34,343.06,327.68,336.42,"1,824,575,697.00","54,302,964,185.00"
"Nov 06, 2022",349.86,355.84,341.64,341.84,"1,145,392,514.00","54,383,939,749.00"
"Nov 05, 2022",355.04,360.90,347.59,349.83,"1,233,753,430.00","55,970,451,527.00"
"Nov 04, 2022",338.14,360.66,336.93,355.03,"1,988,695,594.00","58,153,621,179.00"
"Nov 03, 2022",326.24,346.48,324.62,338.19,"1,543,540,348.00","53,746,850,421.00"
"Nov 02, 2022",328.49,330.86,319.19,326.22,"1,428,512,409.00","51,851,549,978.00"
"Nov 01, 2022",330.04,337.45,321.02,328.60,"1,344,455,031.00","52,525,063,830.00"
"Oct 31, 2022",315.10,338.16,309.20,330.13,"2,178,304,532.00","52,448,986,785.00"
"Oct 30, 2022",305.30,319.19,303.60,315.19,"1,456,643,508.00","50,370,183,692.00"
"Oct 29, 2022",299.05,309.00,296.98,305.29,"1,402,274,101.00","48,839,221,133.00"
"Oct 28, 2022",287.79,301.84,287.98,299.06,"1,076,309,187.00","47,833,945,610.00"
"Oct 27, 2022",287.70,290.80,286.28,287.79,"866,420,947.00","45,463,832,599.00"
"Oct 26, 2022",285.41,289.22,285.21,287.69,"1,021,084,053.00","46,626,003,663.00"
"Oct 25, 2022",277.16,290.65,275.97,285.48,"951,053,817.00","46,036,826,239.00"
"Oct 24, 2022",279.85,281.11,275.21,277.19,"543,418,984.00","44,442,032,982.00"
"Oct 23, 2022",274.38,280.53,272.98,279.86,"490,741,399.00","44,792,624,419.00"
"Oct 22, 2022",273.85,274.92,272.36,274.38,"396,993,356.00","43,883,206,367.00"
"Oct 21, 2022",275.33,274.82,270.67,273.86,"607,222,923.00","44,176,693,932.00"
"Oct 20, 2022",278.48,277.99,273.70,275.35,"552,740,996.00","44,392,682,417.00"
"Oct 19, 2022",277.03,279.97,277.12,278.50,"504,692,855.00","44,399,205,011.00"
"Oct 18, 2022",279.91,280.05,274.73,277.02,"609,451,541.00","44,778,923,967.00"
"Oct 17, 2022",279.78,280.16,277.77,279.88,"610,729,530.00","45,637,448,892.00"
"Oct 16, 2022",276.10,281.19,276.05,279.80,"579,483,364.00","45,227,209,253.00"
"Oct 15, 2022",277.28,279.14,275.56,276.09,"505,759,783.00","44,544,140,945.00"
"Oct 14, 2022",278.32,282.17,276.03,277.29,"828,419,571.00","44,527,234,897.00"
"Oct 13, 2022",279.19,279.82,265.53,278.33,"1,158,655,368.00","45,192,749,639.00"
"Oct 12, 2022",279.78,280.32,278.22,279.21,"563,794,591.00","45,066,061,128.00"
"Oct 11, 2022",279.81,281.60,277.11,279.74,"601,666,323.00","45,083,486,879.00"
"Oct 10, 2022",285.82,286.21,279.88,279.88,"673,033,903.00","45,045,934,265.00"
"Oct 09, 2022",283.68,286.59,282.67,285.81,"585,275,184.00","46,064,806,656.00"
"Oct 08, 2022",290.58,290.58,283.27,283.70,"620,908,306.00","45,799,895,712.00"
"Oct 07, 2022",292.94,293.13,286.05,290.77,"973,107,101.00","46,671,166,766.00"
"Oct 06, 2022",296.76,300.18,285.71,292.80,"1,019,066,874.00","46,654,821,949.00"
"Oct 05, 2022",296.77,296.66,294.56,296.75,"657,900,151.00","47,532,149,159.00"
"Oct 04, 2022",291.88,298.41,291.57,296.78,"808,015,675.00","48,613,161,129.00"
"Oct 03, 2022",290.34,294.52,290.08,291.89,"715,173,489.00","47,274,497,512.00"
"Oct 02, 2022",288.57,293.19,285.57,290.36,"567,500,936.00","46,809,973,030.00"
"Oct 01, 2022",290.02,290.95,283.94,288.54,"605,361,836.00","46,559,663,959.00"
"Sep 30, 2022",288.75,295.21,286.57,289.93,"921,178,095.00","46,645,631,226.00"
"Sep 29, 2022",290.29,294.42,284.99,288.71,"825,102,931.00","47,170,074,618.00"
"Sep 28, 2022",283.81,290.92,279.43,290.30,"893,584,706.00","47,376,705,032.00"
"Sep 27, 2022",286.83,296.04,282.57,283.88,"964,087,842.00","45,685,583,995.00"
"Sep 26, 2022",283.04,285.35,281.81,286.83,"740,263,346.00","45,962,524,338.00"
"Sep 25, 2022",283.91,288.13,280.75,282.96,"661,025,881.00","45,630,858,116.00"
"Sep 24, 2022",285.42,293.68,283.94,283.94,"844,307,435.00","45,800,246,519.00"
"Sep 23, 2022",280.00,281.99,277.20,285.42,"883,857,565.00","45,360,893,603.00"
"Sep 22, 2022",269.14,280.38,268.85,280.01,"857,791,044.00","45,209,818,945.00"
"Sep 21, 2022",267.16,278.46,265.56,269.33,"1,060,227,234.00","42,844,078,065.00"
"Sep 20, 2022",271.31,271.91,266.41,267.14,"843,164,993.00","42,846,373,719.00"
"Sep 19, 2022",265.66,271.82,257.84,271.25,"1,071,841,218.00","43,797,595,283.00"
"Sep 18, 2022",278.77,279.17,264.46,265.72,"788,164,532.00","42,896,976,689.00"
"Sep 17, 2022",274.29,279.08,274.29,278.80,"560,047,971.00","44,980,741,520.00"
"Sep 16, 2022",271.15,276.60,269.31,274.21,"804,445,501.00","44,366,787,752.00"
"Sep 15, 2022",279.88,280.91,268.08,271.14,"1,082,102,153.00","43,769,623,483.00"
"Sep 14, 2022",278.02,282.49,275.22,279.89,"958,495,881.00","45,173,479,266.00"
"Sep 13, 2022",289.90,293.69,276.80,278.18,"1,122,437,137.00","44,211,616,004.00"
"Sep 12, 2022",293.11,295.21,289.02,289.91,"991,630,161.00","47,046,258,462.00"
"Sep 11, 2022",292.49,293.43,288.77,293.09,"690,375,763.00","46,909,919,299.00"
"Sep 10, 2022",289.07,293.99,286.90,292.54,"838,648,635.00","47,205,946,137.00"
"Sep 09, 2022",280.26,293.54,279.85,289.08,"1,138,555,282.00","47,290,780,004.00"
"Sep 08, 2022",278.87,283.15,276.41,280.30,"870,811,505.00","45,284,984,159.00"
"Sep 07, 2022",265.34,279.54,262.92,278.87,"973,735,233.00","45,441,287,103.00"
"Sep 06, 2022",278.12,286.64,265.32,265.39,"1,179,441,420.00","42,587,081,944.00"
"Sep 05, 2022",281.44,282.71,275.60,278.05,"671,452,844.00","45,054,363,519.00"
"Sep 04, 2022",279.09,281.13,276.75,281.43,"514,432,204.00","45,200,011,935.00"
"Sep 03, 2022",278.74,279.75,276.07,279.09,"492,416,516.00","45,027,170,910.00"
"Sep 02, 2022",279.74,282.48,275.58,278.73,"810,966,342.00","44,974,538,845.00"
"Sep 01, 2022",278.19,279.46,273.33,279.77,"951,301,074.00","44,748,874,176.00"
"Aug 31, 2022",280.79,288.57,276.97,278.18,"950,243,771.00","44,945,412,825.00"
"Aug 30, 2022",285.91,290.89,276.45,280.76,"978,568,630.00","45,355,631,776.00"
"Aug 29, 2022",278.06,286.11,273.21,285.91,"1,015,646,397.00","46,474,917,722.00"
"Aug 28, 2022",278.78,284.62,278.03,278.03,"760,948,403.00","44,726,089,035.00"
"Aug 27, 2022",280.58,284.85,275.51,278.78,"966,147,416.00","44,981,677,638.00"
"Aug 26, 2022",302.44,302.44,278.86,280.61,"1,213,620,191.00","45,241,685,494.00"
"Aug 25, 2022",297.43,305.62,297.22,302.47,"976,634,791.00","48,811,896,531.00"
"Aug 24, 2022",300.02,300.88,296.29,297.40,"938,534,689.00","47,988,364,696.00"
"Aug 23, 2022",302.44,302.86,296.86,300.03,"1,041,386,992.00","48,544,268,563.00"
"Aug 22, 2022",300.86,302.64,289.06,302.43,"1,458,015,527.00","48,302,947,766.00"
"Aug 21, 2022",282.59,302.48,282.59,300.88,"1,244,601,035.00","48,553,303,557.00"
